Hours_Studied,Attendance,Previous_Scores,Tutoring_Sessions,PI_High,PI_Low,AtR_High,AtR_Low,Exam_Score
11,84,78,3,0,0,1,0,64
16,92,86,9,0,0,1,0,81
18,73,83,6,0,0,1,0,78
23,95,99,7,1,0,1,0,100
5,41,40,5,1,0,1,0,49
7,41,59,4,0,0,1,0,41
23,86,81,5,0,0,0,0,90
5,34,45,3,0,0,1,0,32
1,31,27,2,1,0,1,0,14
16,92,89,8,1,0,1,0,84
21,92,91,9,1,0,0,0,97
11,66,78,4,1,0,0,0,70
8,36,32,3,0,1,0,0,39
20,80,82,6,0,0,0,0,80
7,31,42,2,0,0,0,0,36
22,88,87,8,1,0,1,0,90
9,55,59,2,0,0,0,0,49
3,30,17,2,0,1,1,0,17
1,5,7,1,0,1,0,0,0
14,84,69,3,0,0,1,0,70
6,50,46,5,1,0,0,0,45
12,77,68,5,0,0,0,1,55
2,30,12,2,1,0,0,1,17
2,15,16,0,0,0,1,0,7
0,18,14,0,0,0,0,0,8
2,16,7,1,0,1,0,1,8
2,4,16,0,1,0,0,0,1
5,48,43,5,0,0,0,0,44
2,16,24,2,0,0,0,0,17
8,77,62,6,0,0,1,0,55
7,52,40,1,0,1,1,0,41
16,90,88,9,1,0,0,0,81
3,30,22,0,1,0,0,0,24
12,79,71,4,1,0,1,0,74
13,76,84,5,0,0,0,0,79
14,73,82,6,1,0,0,0,72
7,69,47,1,1,0,0,0,50
15,81,78,7,1,0,1,0,74
2,23,34,3,0,0,0,1,21
10,51,43,3,0,1,1,0,44
5,32,38,0,0,0,0,1,27
2,7,0,0,0,1,1,0,5
6,32,35,2,1,0,1,0,24
3,21,30,0,0,0,0,0,28
1,29,27,2,0,1,0,0,18
16,67,71,7,0,0,0,0,68
12,81,82,5,0,0,1,0,80
21,94,97,7,0,0,1,0,93
6,33,46,1,1,0,0,0,36
20,89,82,5,1,0,1,0,78
13,69,55,3,1,0,0,0,60
4,44,33,3,1,0,0,0,34
0,0,16,0,0,1,1,0,3
2,41,25,2,0,0,0,0,25
13,56,51,2,0,0,0,0,59
13,60,63,4,0,0,0,0,66
15,81,86,8,1,0,1,0,86
15,61,67,5,0,0,0,1,63
16,77,83,4,0,0,0,0,77
12,53,62,2,1,0,0,0,60
19,80,70,4,1,0,1,0,74
26,99,96,10,1,0,1,0,92
5,42,37,0,1,0,1,0,28
16,68,76,5,1,0,0,0,62
16,67,75,6,1,0,0,0,67
1,29,28,0,0,1,1,0,18
17,90,83,6,1,0,1,0,81
2,5,16,1,0,1,1,0,4
9,78,53,4,0,0,0,0,54
7,54,47,3,0,0,1,0,48
2,16,8,1,0,1,0,0,8
11,65,49,4,0,1,0,0,45
2,45,39,0,0,0,0,1,24
24,90,97,9,0,0,1,0,99
12,64,50,2,1,0,0,0,52
8,41,58,4,0,0,0,1,48
14,77,64,3,0,0,0,1,51
3,54,39,2,0,0,1,0,38
5,54,30,3,1,0,0,0,34
27,96,95,9,1,0,1,0,91
13,75,76,7,0,0,0,0,61
10,60,56,2,1,0,0,0,52
6,43,35,1,0,1,1,0,25
0,19,10,0,0,0,0,1,10
23,88,81,5,1,0,1,0,87
3,10,27,0,0,1,0,0,12
22,97,97,7,1,0,0,0,96
9,57,56,4,0,0,0,1,41
20,86,85,7,1,0,1,0,82
3,48,42,2,0,0,0,0,36
4,49,20,2,1,0,0,0,28
26,94,93,8,1,0,1,0,94
12,79,66,3,0,0,0,0,61
1,25,13,1,0,0,0,0,16
17,85,89,7,0,0,0,0,89
25,95,96,9,1,0,1,0,98
10,78,65,5,0,1,0,0,55
9,70,51,2,0,0,0,0,55
20,87,83,6,1,0,0,0,77
11,56,51,2,1,0,0,0,52
24,95,99,7,1,0,1,0,95
6,56,45,2,0,1,0,0,33
6,33,40,3,1,0,1,0,38
6,59,51,1,0,0,1,0,47
6,35,33,2,0,0,0,0,21
20,99,93,7,0,0,0,0,100
16,67,61,4,1,0,1,0,68
19,80,81,7,1,0,1,0,77
16,75,72,7,1,0,0,0,75
11,65,64,4,0,0,0,0,53
21,91,92,8,1,0,1,0,95
20,79,76,4,0,0,0,0,76
4,10,18,0,1,0,0,0,13
17,87,84,6,1,0,0,0,87
13,52,59,2,0,0,0,0,60
11,63,53,2,1,0,0,0,56
6,38,28,2,0,0,0,0,24
0,1,0,1,1,0,0,1,0
2,14,28,1,0,1,1,0,17
12,53,59,4,0,0,1,0,54
13,82,63,3,1,0,0,1,62
11,72,69,3,0,0,0,0,65
17,81,73,5,0,0,1,0,72
30,95,90,7,1,0,1,0,91
8,42,31,3,0,0,0,0,35
24,92,99,10,1,0,1,0,95
4,32,43,1,0,0,0,1,38
9,61,58,1,1,0,0,0,49
12,85,73,5,1,0,0,0,74
6,43,46,3,0,0,0,1,32
12,77,57,6,1,0,0,0,58
2,31,35,1,0,0,0,0,28
18,82,71,7,0,0,1,0,72
6,52,41,5,1,0,0,0,43
2,12,23,0,1,0,0,0,16
5,30,32,2,0,0,0,0,39
14,68,79,3,1,0,0,0,63
19,72,74,6,0,0,1,0,73
0,18,19,1,0,0,0,0,8
2,24,31,3,1,0,0,0,27
6,26,39,1,0,0,0,0,23
20,86,72,7,1,0,0,0,74
4,50,36,1,0,0,0,0,38
2,34,36,2,1,0,0,1,23
13,58,66,2,1,0,1,0,51
5,65,54,1,1,0,0,0,41
3,35,22,2,0,0,0,0,15
21,85,81,8,1,0,1,0,71
5,43,39,2,0,1,0,1,21
12,58,61,3,0,0,1,0,53
7,46,43,1,1,0,1,0,36
20,89,87,9,1,0,1,0,90
19,80,81,8,0,0,0,0,73
12,51,50,5,0,0,1,0,54
4,24,26,2,0,0,1,0,20
13,67,64,4,1,0,0,0,51
2,3,17,0,1,0,0,0,4
8,56,30,4,1,0,1,0,39
2,29,0,1,0,1,0,0,5
2,2,9,1,0,0,0,1,0
5,43,37,0,0,0,1,0,28
30,91,93,10,1,0,1,0,97
1,18,19,1,0,1,0,0,3
8,70,68,6,1,0,1,0,59
10,62,51,2,0,1,0,1,46
1,18,9,0,0,0,0,0,9
7,46,53,2,0,0,0,0,44
10,79,67,2,0,0,0,0,52
3,59,32,1,0,0,1,0,31
4,36,26,2,0,0,0,0,23
14,67,52,5,0,0,0,0,57
2,27,22,2,0,1,0,0,27
14,80,63,4,0,0,0,0,66
10,79,66,6,1,0,0,0,58
17,85,73,6,1,0,1,0,73
7,40,55,2,0,0,0,1,50
6,62,41,1,1,0,0,0,43
20,100,100,7,1,0,1,0,92
6,29,24,3,0,0,0,1,28
1,37,11,1,0,1,0,0,15
21,87,87,9,1,0,1,0,83
0,14,11,0,0,0,1,0,9
1,39,19,0,0,0,0,0,11
5,50,49,3,0,0,1,0,36
6,47,34,0,0,0,0,1,22
17,82,83,4,1,0,1,0,71
10,59,50,2,0,1,0,0,44
26,93,96,7,1,0,1,0,98
8,61,65,4,0,0,0,0,55
8,48,52,3,0,0,0,1,47
12,66,67,4,0,0,0,1,61
17,92,85,5,1,0,0,0,84
5,59,45,5,0,0,0,0,47
16,84,83,7,0,0,0,0,82
20,82,83,7,0,0,0,0,74
2,35,27,2,0,0,1,0,22
14,54,66,4,0,0,0,0,56
20,90,95,10,1,0,1,0,95
13,75,80,6,0,0,0,0,73
3,37,25,0,1,0,1,0,11
21,73,79,7,1,0,0,0,73
23,85,81,7,1,0,1,0,81
20,85,84,9,0,0,1,0,88
0,14,16,0,0,0,0,0,5
16,82,80,7,1,0,1,0,87
4,21,13,2,0,0,1,0,14
16,74,61,5,0,0,1,0,66
11,63,64,5,0,0,1,0,62
20,92,87,6,1,0,1,0,85
5,60,44,1,1,0,0,0,45
0,12,10,1,0,1,0,1,3
2,10,12,0,0,0,0,0,8
17,72,79,4,1,0,1,0,76
13,62,60,2,1,0,0,0,52
9,64,57,4,1,0,0,0,49
3,42,22,0,0,1,1,0,22
21,78,70,8,1,0,0,0,80
6,45,24,3,0,0,0,1,24
4,14,21,2,0,0,0,1,14
21,90,89,6,0,0,1,0,87
4,30,30,2,0,0,0,0,31
27,93,97,7,1,0,1,0,92
20,91,83,6,1,0,0,0,83
18,81,74,4,0,0,0,0,73
14,80,73,3,1,0,0,0,64
6,58,46,1,0,0,0,0,43
14,77,58,5,0,0,0,0,60
5,46,44,1,0,0,0,0,40
9,54,42,5,1,0,0,0,42
18,90,82,9,1,0,0,0,83
10,67,59,5,0,0,0,1,43
9,68,48,4,0,0,1,0,49
13,53,60,4,1,0,1,0,51
8,38,40,3,1,0,1,0,35
13,67,63,3,1,0,0,0,56
5,51,47,1,1,0,1,0,49
7,41,51,1,0,1,0,1,45
1,0,11,0,1,0,0,1,8
20,88,83,6,0,0,0,0,83
23,88,84,8,1,0,1,0,90
3,23,25,0,0,0,0,0,25
8,55,46,3,1,0,0,1,33
6,40,38,2,0,0,0,1,30
24,94,91,8,1,0,0,0,97
5,48,53,3,1,0,0,0,46
6,48,34,1,0,0,0,0,27
1,25,18,1,0,0,0,0,3
6,36,31,2,0,0,0,0,24
10,67,68,4,0,0,0,0,52
19,85,83,9,0,0,0,0,87
17,93,81,7,0,0,0,0,84
11,61,78,3,1,0,1,0,67
1,6,13,1,0,0,0,0,3
21,94,89,7,1,0,0,0,81
6,39,37,3,1,0,1,0,30
0,18,17,1,0,0,0,1,10
7,58,48,1,0,1,1,0,38
14,81,80,6,1,0,1,0,75
2,15,23,0,0,0,0,0,13
20,99,93,10,0,0,1,0,95
24,90,99,10,1,0,1,0,94
2,15,24,1,0,0,0,1,14
24,98,99,10,1,0,0,0,91
9,63,60,4,0,0,1,0,57
1,26,3,0,0,0,1,0,8
11,48,59,4,0,0,0,1,47
10,63,78,6,0,0,1,0,67
20,79,80,7,1,0,0,0,78
0,19,7,1,0,1,0,1,1
5,46,28,0,0,0,1,0,23
16,81,72,4,0,0,0,0,80
13,64,69,7,1,0,1,0,64
4,40,30,2,0,0,0,1,39
10,59,50,2,0,0,1,0,55
22,90,82,8,0,0,0,0,87
1,29,5,1,1,0,0,1,5
11,75,71,4,1,0,1,0,66
3,39,12,2,0,0,0,0,13
4,53,49,1,0,0,0,1,32
11,48,50,2,0,0,1,0,44
6,24,39,1,0,0,0,0,26
8,54,31,2,0,0,0,1,33
2,26,17,1,0,0,0,0,5
22,94,85,7,0,0,0,0,81
17,84,82,8,0,0,1,0,89
5,49,34,1,1,0,0,1,33
5,44,35,1,0,0,0,0,32
24,91,96,7,1,0,1,0,91
2,24,14,1,0,1,0,1,16
11,66,52,6,0,0,1,0,58
23,94,95,8,0,0,1,0,98
4,52,36,2,0,0,0,0,36
4,17,19,0,0,0,0,1,17
23,96,96,9,1,0,0,0,98
14,61,54,6,0,0,1,0,53
1,10,18,1,0,0,1,0,18
11,76,57,4,0,0,1,0,55
5,66,55,5,0,0,1,0,43
12,75,74,6,1,0,0,0,70
1,13,10,1,0,0,0,0,18
2,22,7,0,0,0,0,1,4
21,87,84,8,1,0,0,1,82
17,80,76,7,1,0,0,0,74
0,28,3,1,0,0,0,1,3
11,73,67,3,1,0,0,0,61
3,47,36,1,0,0,0,0,23
5,55,35,2,0,0,1,0,36
4,29,20,2,0,0,1,0,30
18,71,78,4,1,0,0,0,79
4,21,22,1,0,0,0,0,25
14,63,77,6,0,1,0,0,66
8,76,69,3,0,0,0,0,57
1,25,6,1,1,0,0,0,9
4,37,36,0,0,0,0,0,28
21,77,83,7,1,0,0,0,72
2,13,21,1,0,0,0,0,12
15,87,86,5,1,0,0,0,81
11,76,63,5,0,0,0,0,67
0,5,16,0,0,0,0,0,2
24,94,85,7,1,0,0,0,87
21,86,86,5,0,0,1,0,88
17,79,82,6,1,0,1,0,73
15,88,86,8,1,0,1,0,83
5,38,43,4,0,0,0,0,37
23,95,100,10,1,0,0,0,94
0,28,16,0,0,1,0,0,8
4,48,39,4,1,0,0,0,37
3,47,39,0,1,0,0,0,28
14,74,61,3,0,0,0,1,59
12,67,66,7,1,0,0,0,63
2,41,24,2,0,0,1,0,22
16,84,72,6,1,0,1,0,76
16,85,73,8,0,0,0,0,80
11,83,62,4,0,0,1,0,69
13,79,74,7,0,0,1,0,63
10,74,76,5,1,0,1,0,69
14,80,81,8,1,0,1,0,79
15,94,85,5,0,0,0,0,81
3,19,15,1,0,1,1,0,19
6,40,36,2,0,0,0,1,22
10,63,60,6,0,0,0,0,70
25,92,97,8,1,0,1,0,97
13,75,79,7,1,0,0,0,65
27,92,100,7,1,0,1,0,94
5,41,53,4,0,0,1,0,41
21,91,83,9,1,0,1,0,87
14,81,72,5,1,0,0,0,63
12,63,65,4,1,0,0,0,58
9,66,65,6,0,0,0,0,54
11,48,51,4,0,0,1,0,43
5,35,46,3,0,0,0,0,40
23,95,99,8,1,0,1,0,96
8,50,52,6,0,0,1,0,51
5,48,32,2,0,1,0,0,36
9,74,51,4,1,0,1,0,53
19,92,80,5,1,0,0,0,84
18,73,76,6,1,0,1,0,72
20,97,96,7,1,0,1,0,97
4,16,15,1,0,0,0,1,15
25,94,93,8,1,0,1,0,92
14,71,76,5,1,0,1,0,70
23,98,95,9,1,0,1,0,97
18,82,84,5,0,0,1,0,82
2,14,26,2,0,0,0,0,19
22,85,81,7,1,0,1,0,89
22,97,91,9,1,0,1,0,92
4,28,33,3,0,1,0,1,29
20,84,82,7,1,0,1,0,84
1,37,29,1,1,0,0,1,11
2,24,15,0,0,0,0,1,0
27,91,96,10,1,0,1,0,91
10,67,60,7,0,1,0,0,69
21,92,95,9,1,0,1,0,100
1,23,14,0,0,0,0,1,10
2,20,7,1,0,1,0,1,2
30,90,93,8,1,0,1,0,95
8,68,55,6,0,0,1,0,52
13,78,72,4,0,1,1,0,72
9,54,62,6,1,0,0,1,59
8,68,56,5,0,0,1,0,46
30,95,92,8,1,0,0,0,99
9,73,62,4,0,0,1,0,51
9,68,43,3,0,0,0,0,44
5,66,41,5,0,0,1,0,43
5,41,39,2,0,1,0,1,23
9,51,49,1,0,1,0,0,41
8,57,67,2,0,1,0,0,54
13,62,67,2,0,1,1,0,54
5,62,55,5,0,0,0,0,41
11,64,61,4,1,0,1,0,66
6,26,35,1,0,1,1,0,25
17,76,79,6,0,0,1,0,72
2,0,12,0,0,0,0,0,5
7,57,41,5,0,0,0,0,42
28,95,90,8,0,0,1,0,100
6,34,24,3,0,0,0,0,25
14,64,54,4,1,0,1,0,58
20,99,99,7,1,0,0,0,96
13,71,55,5,0,0,1,0,53
1,0,6,1,0,0,0,0,6
24,94,85,9,1,0,0,0,84
19,84,71,4,1,0,0,0,79
12,68,62,6,1,0,1,0,54
15,82,78,7,0,0,1,0,68
12,71,60,6,0,0,0,0,53
3,40,37,1,1,0,0,0,38
21,99,92,9,1,0,0,0,100
4,45,34,2,0,0,1,0,35
23,85,86,6,1,0,1,0,87
6,47,36,3,0,0,0,0,28
8,68,58,4,1,0,0,0,42
21,93,80,7,0,0,1,0,87
8,48,36,4,0,0,0,0,32
0,12,7,1,0,0,0,0,6
10,74,76,6,0,0,1,0,64
5,41,39,0,1,0,0,0,22
6,33,28,0,0,0,0,0,26
6,48,44,3,1,0,0,0,35
14,69,59,4,1,0,1,0,60
2,26,27,2,0,0,0,1,14
17,77,82,6,1,0,0,0,80
17,83,72,6,1,0,1,0,78
1,22,2,1,1,0,0,0,8
23,89,86,9,0,0,1,0,87
13,76,65,2,1,0,1,0,53
29,97,95,7,1,0,1,0,91
2,26,18,1,0,0,1,0,3
17,87,73,7,1,0,0,1,71
2,11,6,0,0,0,1,0,5
21,82,77,8,0,0,1,0,78
15,82,87,8,1,0,0,0,89
9,68,63,3,0,0,0,0,53
6,56,44,1,0,0,0,1,37
21,74,81,5,0,0,0,0,71
18,85,76,4,0,0,1,0,78
16,61,62,4,1,0,1,0,63
0,29,10,0,0,0,0,0,10
27,100,99,10,1,0,1,0,95
17,62,69,7,1,0,0,0,70
10,80,63,6,1,0,0,0,63
8,50,64,3,0,0,0,0,54
2,11,13,0,0,0,0,1,11
17,80,87,6,0,0,0,0,85
11,80,77,7,1,0,1,0,65
4,43,34,0,1,0,0,0,23
22,93,86,5,0,0,0,0,81
3,27,20,1,0,0,0,0,13
23,80,85,6,1,0,1,0,82
11,69,57,4,1,0,1,0,59
17,84,77,5,1,0,1,0,75
13,88,73,4,1,0,1,0,73
4,31,26,1,0,0,1,0,22
17,83,68,4,0,0,1,0,65
0,16,11,1,0,0,1,0,3
3,47,20,1,0,0,1,0,28
5,26,33,3,0,0,0,0,23
24,90,88,9,1,0,1,0,88
20,81,84,7,1,0,1,0,80
4,45,26,0,0,0,0,0,22
10,65,54,2,0,0,1,0,60
2,35,11,2,0,0,0,0,14
0,9,15,1,1,0,0,0,7
17,65,72,5,0,0,0,0,66
12,85,71,8,1,0,1,0,73
4,25,29,2,0,0,0,0,28
7,60,57,3,0,0,1,0,48
1,33,23,0,0,1,0,1,17
6,46,40,4,0,1,0,0,41
27,99,95,8,1,0,0,0,97
12,68,73,7,1,0,0,0,67
1,19,2,0,1,0,1,0,2
12,77,83,7,0,0,0,0,73
8,62,52,6,0,0,1,0,58
7,45,47,4,1,0,0,0,40
10,72,65,5,0,0,0,0,61
12,81,71,5,1,0,1,0,78
13,79,75,7,1,0,0,0,75
17,75,68,4,0,0,0,0,62
13,79,63,7,0,0,1,0,70
21,81,82,8,1,0,1,0,88
17,85,84,9,0,0,1,0,89
5,36,29,1,0,1,0,0,24
7,51,45,3,0,0,1,0,39
3,34,34,2,0,0,1,0,23
1,3,14,1,0,0,0,1,7
15,86,78,6,0,0,1,0,73
11,58,52,6,0,0,0,0,60
9,61,60,6,0,0,0,1,58
0,4,14,1,0,0,1,0,0
22,80,80,5,0,0,0,0,87
21,93,97,9,0,0,0,0,92
4,24,34,2,0,0,1,0,25
20,95,94,10,1,0,1,0,91
19,94,87,6,1,0,1,0,86
1,22,18,0,0,1,1,0,1
26,100,98,7,0,0,1,0,94
12,79,53,5,0,0,1,0,60
12,70,61,2,0,0,0,0,59
4,27,16,2,0,0,0,0,20
2,4,19,1,0,1,0,1,7
2,36,29,1,0,0,1,0,23
8,57,64,5,1,0,0,0,52
6,48,30,4,0,1,0,1,38
18,82,85,5,1,0,1,0,89
4,50,33,4,0,0,1,0,34
3,32,22,0,0,0,0,0,28
18,92,88,6,0,0,1,0,86
8,64,57,4,0,0,0,0,44
10,75,67,7,0,0,0,0,65
2,22,17,0,0,0,0,0,2
21,70,70,6,0,0,1,0,75
13,63,56,5,0,0,0,0,52
28,95,90,10,1,0,1,0,96
14,81,61,5,0,0,1,0,69
4,46,35,2,0,1,1,0,27
2,12,12,0,0,0,1,0,5
4,31,12,1,0,0,0,0,12
15,66,76,6,1,0,0,0,70
6,35,33,3,1,0,0,1,25
1,23,16,0,1,0,0,1,1
14,67,79,5,0,0,0,0,63
0,24,11,1,0,0,0,0,6
14,61,57,6,1,0,0,0,57
13,86,79,7,0,0,1,0,71
3,52,48,4,0,0,0,0,39
1,0,0,1,0,1,0,1,6
21,93,82,5,0,0,0,0,84
4,54,40,2,1,0,1,0,35
10,47,42,4,0,0,1,0,43
3,26,26,0,1,0,0,0,14
14,76,61,6,0,0,1,0,69
4,23,24,1,0,1,0,1,30
1,24,22,1,0,1,0,0,15
5,41,26,3,1,0,0,0,26
5,49,20,3,0,0,1,0,22
10,60,42,5,0,0,1,0,46
9,55,67,5,0,0,1,0,60
15,81,87,5,1,0,0,0,86
19,90,84,8,0,0,1,0,81
26,100,92,8,1,0,0,0,96
1,1,2,1,0,0,1,0,2
2,14,12,1,0,1,0,0,8
0,2,5,1,0,1,1,0,9
7,32,38,3,0,0,0,0,33
0,5,16,1,0,0,0,0,3
2,28,18,2,1,0,0,1,13
3,13,25,0,0,0,0,1,11
17,66,74,3,1,0,0,1,66
4,13,23,1,0,0,0,0,11
12,73,54,3,0,0,1,0,53
7,44,47,1,1,0,1,0,40
5,43,30,2,0,0,0,0,22
14,55,55,3,1,0,1,0,52
8,65,42,4,0,0,0,0,42
17,60,66,5,0,0,0,0,63
12,70,73,7,1,0,0,0,72
4,12,17,1,0,0,0,0,19
15,83,87,7,1,0,1,0,84
2,38,20,1,0,1,0,0,20
2,14,13,1,0,0,0,0,15
23,93,88,7,1,0,0,0,87
21,90,94,7,0,0,1,0,91
2,30,15,2,1,0,1,0,13
18,88,74,6,1,0,0,0,75
28,92,99,7,1,0,1,0,91
1,10,14,0,1,0,0,0,14
4,54,49,1,0,0,0,0,31
8,47,40,2,1,0,1,0,34
13,75,60,4,1,0,0,0,54
22,90,87,5,1,0,1,0,87
4,33,38,1,0,1,0,0,27
11,64,70,4,1,0,1,0,68
13,76,54,6,1,0,0,1,58
2,38,35,3,1,0,0,0,30
25,99,98,10,0,0,1,0,95
12,61,53,3,0,0,0,0,57
6,23,24,1,1,0,1,0,23
14,62,67,4,1,0,1,0,53
14,74,77,5,0,0,1,0,77
8,59,54,6,0,0,1,0,55
12,62,68,2,0,0,0,0,60
17,86,72,7,1,0,1,0,76
2,8,10,1,0,0,0,1,3
3,33,21,2,0,0,1,0,24
14,72,51,3,1,0,0,0,53
5,46,20,0,1,0,0,0,29
6,57,41,2,1,0,1,0,38
8,71,69,6,0,0,1,0,60
5,47,23,0,0,0,0,0,25
8,46,47,1,1,0,0,0,49
16,63,73,4,1,0,1,0,67
16,60,68,7,1,0,1,0,61
3,31,29,2,0,0,0,1,27
21,83,89,5,1,0,1,0,84
3,46,44,4,0,0,0,0,38
1,26,16,0,0,1,0,1,4
22,93,84,6,1,0,1,0,89
13,86,72,5,1,0,1,0,72
19,83,87,8,0,0,1,0,81
16,77,74,8,1,0,1,0,76
17,94,84,6,0,0,1,0,85
7,64,40,1,1,0,0,0,49
19,86,86,9,1,0,0,0,87
11,59,47,1,1,0,0,0,42
12,71,53,6,1,0,1,0,57
1,11,29,0,0,0,0,0,12
2,12,20,2,0,0,1,0,13
30,91,100,9,1,0,0,0,93
10,69,48,2,0,0,1,0,42
12,63,77,4,0,0,0,0,62
2,33,15,1,0,0,0,0,16
14,73,80,6,0,0,0,0,75
8,40,56,1,0,1,1,0,42
2,37,31,2,0,0,0,0,26
11,77,52,6,0,0,1,0,51
2,24,1,0,0,0,1,0,10
20,76,70,6,1,0,1,0,73
2,39,24,0,0,1,0,0,23
18,80,88,7,1,0,0,0,88
5,34,47,2,1,0,1,0,36
4,11,14,1,1,0,1,0,20
0,21,10,1,0,0,0,1,8
2,4,17,0,0,0,0,1,8
20,93,88,6,1,0,1,0,87
15,82,81,6,1,0,1,0,78
10,52,54,3,0,0,1,0,46
27,92,100,10,1,0,1,0,93
12,75,59,6,0,0,1,0,55
1,29,17,1,0,0,0,0,3
5,40,44,4,1,0,0,0,45
17,89,79,5,0,0,0,0,76
0,27,5,0,0,0,0,0,0
5,38,30,2,0,0,1,0,25
3,14,17,2,0,0,0,1,16
4,11,22,1,1,0,0,1,12
14,79,61,2,1,0,1,0,51
24,90,99,9,1,0,1,0,95
6,29,33,1,0,0,0,0,25
14,71,75,5,0,0,0,0,78
19,89,81,7,1,0,1,0,86
19,76,76,6,0,0,1,0,74
5,32,28,2,0,0,0,1,27
14,63,71,3,0,0,1,0,65
10,67,54,3,0,0,1,0,43
4,29,24,3,0,0,0,1,23
12,68,67,7,0,0,0,0,68
10,73,65,7,0,0,1,0,67
9,51,48,5,0,0,0,0,45
13,67,64,2,0,0,0,0,54
5,54,42,2,1,0,1,0,41
11,56,42,4,0,0,0,0,48
23,86,80,6,0,0,1,0,87
8,61,55,5,1,0,0,0,50
6,46,33,1,0,0,0,0,38
20,92,99,9,1,0,0,1,93
16,93,89,8,0,0,1,0,88
9,59,52,5,0,0,0,0,58
21,77,74,7,0,0,1,0,74
8,54,54,5,0,0,1,0,52
3,49,37,0,0,0,0,0,23
3,35,41,4,0,0,0,1,35
5,49,48,5,0,0,1,0,47
9,47,55,3,0,0,1,0,41
2,47,24,0,0,0,0,0,24
13,77,63,4,1,0,1,0,55
5,42,31,1,1,0,0,1,30
3,35,13,2,0,0,1,0,14
7,40,42,1,0,1,1,0,41
6,48,47,4,0,0,0,0,47
4,36,35,4,0,0,0,1,35
17,74,67,6,1,0,1,0,70
16,82,78,7,0,0,0,0,69
2,24,27,2,0,1,1,0,30
16,82,80,4,0,0,0,0,71
11,57,51,2,1,0,1,0,54
21,96,93,10,1,0,1,0,91
16,88,89,9,1,0,1,0,83
3,47,28,3,0,1,0,0,27
15,91,80,7,1,0,1,0,90
17,63,70,4,0,0,1,0,62
10,65,65,7,1,0,1,0,68
5,41,50,3,0,0,1,0,47
10,51,54,5,1,0,0,0,53
3,40,44,3,1,0,1,0,40
8,52,59,5,0,0,1,0,51
12,64,66,6,0,0,1,0,54
24,83,86,9,0,0,0,0,83
10,61,52,5,1,0,1,0,52
14,60,58,3,0,0,0,0,59
2,9,19,0,0,0,0,1,9
12,78,73,6,1,0,1,0,66
15,76,68,3,1,0,1,0,63
19,72,84,6,1,0,0,0,79
1,29,23,1,0,0,0,0,19
8,46,55,3,0,0,1,0,41
11,43,48,3,0,0,1,0,42
4,20,23,3,0,1,0,1,26
5,68,47,5,0,0,1,0,47
0,13,15,0,0,0,0,0,6
8,39,31,2,1,0,0,0,39
20,88,71,5,0,0,0,0,72
8,66,40,2,0,0,0,0,45
3,34,34,0,0,1,0,0,23
3,36,43,1,0,0,0,0,33
15,65,64,7,0,0,0,0,67
14,54,61,5,0,0,0,0,53
13,67,53,3,1,0,1,0,52
16,83,84,8,0,0,1,0,83
23,95,96,10,1,0,1,0,92
1,19,22,0,0,0,0,0,11
11,50,58,5,0,0,0,0,42
15,76,66,5,0,0,1,0,61
5,42,33,4,0,0,0,0,39
8,36,41,3,0,0,0,0,34
2,20,18,0,0,0,0,0,5
14,53,67,2,1,0,0,0,51
30,98,95,10,0,0,0,0,100
0,6,16,1,1,0,0,0,8
6,40,26,3,1,0,0,1,21
0,4,17,1,0,0,0,0,4
7,59,48,1,0,0,0,0,38
5,37,23,0,0,0,1,0,28
3,23,27,0,0,0,0,0,11
1,15,7,0,0,1,0,0,3
2,11,11,0,0,0,0,1,13
2,29,27,2,1,0,1,0,29
4,44,43,1,0,1,1,0,32
12,51,50,4,0,0,0,0,57
1,24,19,1,0,1,1,0,3
9,57,51,5,0,0,0,0,50
9,64,58,3,0,0,1,0,48
17,72,73,5,0,0,1,0,79
8,45,39,4,0,0,1,0,39
8,59,50,3,0,0,0,0,46
19,83,81,5,1,0,1,0,85
15,75,77,4,1,0,0,0,76
9,54,42,4,0,0,0,0,48
14,77,80,5,1,0,0,0,72
7,43,40,2,0,0,1,0,32
17,73,77,7,1,0,0,0,80
10,70,65,3,0,0,1,0,67
9,53,54,2,0,0,1,0,50
9,40,59,3,0,0,1,0,47
24,82,80,7,1,0,0,0,89
24,83,83,7,1,0,1,0,81
18,70,72,8,1,0,1,0,73
5,32,39,1,0,0,0,0,39
20,83,87,6,0,0,1,0,84
0,0,3,0,0,0,0,1,7
7,51,47,2,0,0,0,0,37
16,94,84,8,0,1,0,1,84
6,45,58,4,0,0,0,0,43
8,34,31,4,1,0,0,1,34
2,38,34,2,1,0,0,0,23
1,0,12,1,0,0,0,0,2
12,76,77,7,0,0,0,0,80
21,80,75,7,1,0,1,0,75
7,61,50,2,0,0,1,0,49
2,10,13,0,0,0,1,0,4
0,28,13,1,0,1,1,0,10
4,54,46,2,0,0,0,0,37
2,34,23,0,0,0,0,0,13
5,26,36,1,0,0,1,0,24
3,42,25,0,0,0,0,1,21
29,93,99,8,1,0,0,0,97
0,17,0,1,0,0,0,0,7
11,54,59,1,0,0,0,1,46
8,38,37,3,0,1,0,0,37
6,28,34,1,0,0,0,0,28
5,49,48,4,0,1,1,0,31
19,83,73,7,1,0,1,0,76
21,88,88,6,0,0,1,0,82
5,41,41,1,1,0,0,1,41
2,17,13,2,0,1,1,0,12
