Hours_Studied,Attendance,Previous_Scores,Tutoring_Sessions,PI_High,PI_Low,AtR_High,AtR_Low,Exam_Score
1,20,17,0,0,1,0,1,10
2,18,3,0,0,1,0,1,9
1,21,15,1,0,0,1,0,4
2,0,13,0,0,0,0,0,2
2,5,0,1,0,0,0,0,6
2,28,6,0,0,0,0,0,0
0,2,11,0,0,0,0,1,5
0,21,4,0,0,0,0,1,9
0,0,0,1,0,0,0,0,0
0,26,11,1,1,0,1,0,9
0,16,16,0,0,0,0,0,7
1,10,10,1,0,1,0,0,5
0,0,13,0,0,0,0,1,4
2,28,17,0,0,0,0,1,4
0,29,12,0,0,1,0,1,0
2,0,17,0,0,0,0,1,1
0,26,4,1,0,0,1,0,9
0,12,17,0,0,0,0,1,4
0,19,14,1,0,1,0,1,0
2,21,11,1,0,0,0,1,1
0,12,14,1,0,1,0,0,9
0,27,16,0,0,0,0,1,2
0,23,11,1,0,0,0,0,9
2,25,15,0,0,1,0,1,9
0,5,15,0,0,0,1,0,7
0,25,9,0,0,0,1,0,7
0,27,7,0,0,0,0,1,4
2,6,7,1,1,0,0,0,0
1,10,15,0,0,1,0,0,7
0,4,2,0,1,0,0,1,1
2,11,13,1,0,1,0,0,10
2,2,17,1,0,0,1,0,6
0,4,14,1,0,0,1,0,0
1,26,3,0,0,0,1,0,8
2,10,12,0,0,0,0,0,6
1,9,0,0,0,1,1,0,5
1,0,11,1,0,0,0,1,4
2,10,16,0,0,0,0,0,0
2,3,0,0,0,0,0,0,4
0,12,2,1,0,0,0,0,9
1,28,3,1,0,0,0,0,8
2,23,3,1,0,1,0,0,6
2,29,7,0,1,0,0,0,3
1,25,10,0,0,0,0,1,2
0,12,18,1,0,1,0,1,5
0,23,5,0,0,1,0,0,6
2,4,17,0,0,0,0,1,8
1,12,5,1,0,0,1,0,9
1,27,6,1,0,0,0,1,8
2,8,2,0,1,0,1,0,8
2,20,7,1,0,1,0,1,2
0,26,12,1,0,0,0,0,1
2,27,18,0,0,1,0,1,8
2,3,8,1,0,0,1,0,3
1,17,6,0,0,0,0,1,3
2,11,17,1,0,1,0,1,3
2,27,9,1,0,0,1,0,4
1,28,4,1,0,0,1,0,4
0,16,3,1,0,0,0,0,3
1,27,11,0,0,1,0,0,7
1,0,2,0,0,1,0,1,8
1,29,9,0,0,0,0,0,4
1,3,7,0,0,0,0,0,10
0,21,13,0,0,0,1,0,10
1,18,6,0,0,1,0,0,0
1,22,15,1,0,0,1,0,1
1,29,11,1,0,1,0,1,1
0,8,3,1,0,0,0,0,2
0,16,14,0,0,0,0,0,1
2,17,5,0,0,0,0,1,1
1,17,3,0,0,1,0,0,3
1,16,4,0,0,0,0,1,9
2,16,15,1,0,0,0,0,2
0,9,17,0,0,1,0,0,5
0,22,1,0,0,1,0,0,1
0,4,15,0,0,0,1,0,4
1,27,5,0,0,1,1,0,9
2,23,3,1,0,0,0,1,9
2,20,15,0,0,0,1,0,2
1,18,0,1,1,0,1,0,2
1,29,11,1,0,1,0,1,6
1,26,10,1,0,1,1,0,2
0,7,1,0,0,0,1,0,1
0,8,15,0,0,1,0,1,7
0,14,6,0,0,0,0,0,9
2,25,16,0,0,0,0,0,9
0,28,11,0,0,1,0,0,10
1,0,11,0,1,0,0,1,8
1,6,2,0,0,0,0,0,10
1,26,16,0,0,1,0,1,4
1,9,19,0,0,0,0,0,5
2,15,16,0,0,0,1,0,7
1,25,4,1,0,1,0,0,2
1,28,1,0,0,0,1,0,6
1,22,3,0,0,0,0,0,4
2,16,13,1,0,1,0,0,4
1,29,3,0,0,1,0,1,9
2,11,13,0,0,0,0,0,8
1,3,12,1,0,0,1,0,3
1,25,15,1,0,0,0,1,9
1,0,13,0,0,0,0,0,6
0,27,10,1,0,0,1,0,6
1,0,0,0,0,0,0,0,5
2,23,11,0,0,0,0,1,1
2,20,10,1,1,0,0,1,8
2,18,8,1,0,1,0,0,1
1,14,8,0,0,0,0,1,5
2,13,0,0,0,1,1,0,3
0,5,1,0,0,0,0,0,2
2,25,1,0,0,1,0,1,0
1,3,18,1,0,0,0,1,10
1,18,18,0,1,0,1,0,7
2,7,15,0,0,0,0,0,3
2,22,15,1,0,0,0,1,0
0,0,16,0,0,1,1,0,3
2,15,1,1,0,1,0,0,8
2,19,11,0,0,0,0,0,5
0,6,16,1,1,0,0,0,8
1,25,8,1,0,0,0,1,8
2,3,4,1,0,0,1,0,0
0,17,15,0,0,1,0,0,10
1,2,8,1,0,1,0,1,2
1,13,4,0,0,0,0,0,7
0,21,4,1,0,1,0,1,0
1,6,7,1,1,0,0,0,9
2,17,15,0,1,0,0,0,6
0,11,15,1,0,0,0,1,1
0,28,3,1,0,0,0,1,3
2,12,18,0,0,0,1,0,4
1,20,3,0,0,0,1,0,4
0,11,11,1,0,0,1,0,7
2,17,16,0,0,1,1,0,6
2,0,18,0,0,0,1,0,1
0,18,14,0,0,0,0,0,8
1,0,14,0,0,1,1,0,5
0,6,9,0,1,0,0,1,7
2,15,10,1,0,1,0,1,10
2,10,18,0,0,0,1,0,9
0,26,0,0,0,0,0,0,0
1,6,18,1,0,0,0,1,1
1,18,7,1,0,0,0,0,5
0,28,4,0,0,1,0,1,4
1,15,14,1,0,1,0,1,7
1,27,8,0,0,0,1,0,0
1,25,14,0,0,1,0,0,7
1,23,3,0,1,0,0,1,2
1,12,11,0,0,0,1,0,6
2,18,11,1,0,1,0,0,9
2,6,14,0,0,0,1,0,2
2,2,9,1,0,0,0,1,0
1,15,4,1,0,0,0,0,8
1,0,6,0,0,0,1,0,5
1,9,3,1,0,1,0,1,6
1,25,1,1,0,0,1,0,10
1,29,6,0,0,0,0,0,7
2,12,9,0,0,0,1,0,7
2,21,8,0,0,0,0,0,5
1,16,1,0,0,1,0,1,9
1,2,19,1,0,0,1,0,3
2,23,18,0,0,0,0,0,8
1,8,17,0,1,0,0,1,10
0,17,10,1,0,0,0,1,3
1,2,14,0,0,1,1,0,0
2,5,19,0,0,1,1,0,10
0,28,6,0,1,0,0,1,3
0,6,18,0,0,0,1,0,0
1,17,6,0,1,0,0,0,5
1,11,14,1,0,0,0,0,8
1,2,4,0,0,0,0,0,3
1,24,8,1,0,1,1,0,4
1,0,2,0,1,0,0,1,0
2,16,8,1,0,1,0,0,8
1,24,0,1,0,1,1,0,8
1,20,17,0,0,0,0,1,7
0,19,10,0,0,0,0,1,10
1,0,6,1,0,0,0,0,6
1,6,9,0,0,1,0,1,10
1,25,8,0,0,1,0,0,1
0,22,11,0,0,0,0,0,2
1,18,9,0,0,0,0,0,9
2,9,8,1,0,1,1,0,6
2,21,2,0,0,0,0,1,8
2,26,8,1,0,0,1,0,4
2,14,6,1,0,0,0,0,9
2,1,2,1,1,0,1,0,8
1,29,11,0,0,0,0,0,6
2,15,7,1,0,0,0,0,0
2,25,9,0,0,1,0,0,8
2,0,16,0,0,0,0,1,10
0,10,18,1,0,0,1,0,2
1,19,5,0,1,0,1,0,4
2,9,12,1,0,0,0,0,3
1,5,15,0,1,0,0,0,1
2,0,10,0,0,1,0,0,7
1,26,8,0,1,0,0,0,3
0,4,15,0,0,0,0,0,0
0,29,12,0,0,0,0,0,2
2,5,18,1,0,0,1,0,6
1,24,13,1,0,0,0,1,5
2,11,13,1,0,1,1,0,5
2,12,17,0,0,0,1,0,7
1,24,17,0,0,1,0,1,8
2,18,19,0,0,0,0,1,8
0,17,9,0,0,0,0,1,2
2,0,17,0,0,0,0,0,4
2,5,16,1,0,1,1,0,4
2,29,15,1,0,0,0,1,10
2,17,18,1,0,1,1,0,6
1,0,12,1,0,0,0,0,9
2,4,1,0,0,1,0,0,5
0,14,2,0,0,0,0,0,3
1,3,13,1,0,1,1,0,2
1,15,13,0,0,0,0,0,5
2,16,3,1,0,0,0,1,5
2,17,6,1,0,1,1,0,7
1,5,16,0,0,0,0,0,6
2,7,17,0,0,0,0,0,5
2,26,13,0,0,0,0,1,3
0,15,7,1,0,0,0,0,9
0,0,10,0,0,0,1,0,4
0,19,7,1,0,1,0,1,1
2,3,17,0,1,0,0,0,4
0,17,0,1,0,0,0,0,7
0,11,9,0,0,0,0,0,6
1,20,8,1,0,0,0,1,10
1,13,16,1,0,0,0,0,5
2,9,8,1,0,1,0,0,2
1,9,10,0,0,0,0,0,0
2,3,16,1,0,0,0,1,2
2,10,13,0,0,0,1,0,4
3,23,10,1,1,0,0,0,13
1,12,17,2,1,0,0,0,18
3,33,14,2,0,0,1,0,19
1,37,18,1,0,0,0,0,12
4,11,26,2,1,0,1,0,12
1,32,10,1,0,0,1,0,20
1,27,23,0,1,0,1,0,17
4,10,22,2,0,1,0,0,16
4,37,24,1,0,0,0,0,20
4,39,14,0,0,0,0,1,15
4,15,23,1,0,0,0,0,20
1,14,21,2,0,0,0,0,11
2,34,21,1,0,0,1,0,12
1,16,20,2,0,0,1,0,12
3,13,25,0,0,0,0,1,11
1,39,23,0,0,0,0,0,11
4,28,22,1,0,0,0,1,12
2,26,14,2,0,0,1,0,14
2,10,25,2,0,0,0,1,14
2,39,12,2,0,0,1,0,18
4,18,19,0,0,1,0,1,16
1,29,10,0,0,0,0,0,15
1,19,10,0,0,0,0,0,13
3,38,25,2,0,0,0,1,14
1,17,10,2,0,1,1,0,15
4,13,28,0,0,0,0,0,14
1,33,18,2,0,0,0,0,17
3,38,19,0,0,0,0,0,14
4,22,20,0,0,1,0,1,12
2,35,11,2,0,0,0,0,14
3,12,22,1,1,0,0,0,19
4,28,19,0,0,0,0,0,12
2,36,29,1,1,0,0,1,20
2,16,26,0,0,1,0,0,18
2,35,22,0,0,1,1,0,13
3,31,12,1,1,0,0,0,14
3,30,17,2,0,1,1,0,17
2,30,15,2,0,0,0,0,18
3,33,25,0,0,1,0,0,19
3,14,11,0,0,0,0,1,11
4,13,20,0,0,0,0,0,11
2,28,12,0,0,0,0,1,19
3,18,29,0,0,0,0,0,20
3,27,15,2,1,0,1,0,17
2,23,10,2,0,0,1,0,20
2,26,15,0,0,1,1,0,15
3,31,16,1,0,1,0,0,16
4,15,28,0,0,0,1,0,11
1,33,26,0,0,0,0,0,12
3,25,14,1,1,0,0,0,20
1,27,26,0,0,0,0,1,16
2,33,23,1,0,0,0,0,12
3,33,10,0,0,1,0,0,15
4,39,12,0,0,0,0,0,17
2,29,10,0,0,0,0,0,12
2,33,12,2,1,0,1,0,18
4,15,13,1,0,0,0,0,11
2,21,27,1,1,0,0,0,16
3,39,20,1,0,0,0,0,19
3,30,18,0,1,0,1,0,14
1,34,21,1,1,0,0,0,13
4,28,15,0,1,0,0,0,16
1,13,21,1,0,0,1,0,19
1,13,23,1,0,0,0,1,16
1,26,28,1,0,0,0,0,16
3,31,22,2,0,0,1,0,15
4,35,20,0,0,0,0,1,13
3,10,21,2,0,0,0,1,15
4,26,11,2,0,1,0,0,19
3,38,19,0,0,0,0,0,15
3,19,28,1,1,0,0,0,12
4,21,11,2,0,0,0,0,15
2,21,21,2,0,0,0,0,14
3,24,29,2,0,0,0,1,11
1,22,26,2,1,0,0,1,18
4,15,20,2,0,0,1,0,17
2,39,25,1,0,0,1,0,19
3,39,19,0,0,1,0,0,18
3,19,12,0,0,0,0,0,12
1,33,16,2,0,0,0,0,12
4,37,26,1,0,0,0,0,12
4,26,28,2,0,0,0,1,16
2,12,12,2,0,1,0,1,15
2,30,12,2,1,0,0,1,17
2,15,11,0,0,0,0,1,11
2,17,27,0,0,0,0,1,17
3,23,19,2,0,0,1,0,13
3,19,11,2,0,0,1,0,14
2,39,15,2,0,0,1,0,17
1,31,17,2,0,0,1,0,18
3,22,17,0,0,0,0,0,12
1,12,10,1,0,0,1,0,15
1,31,28,1,0,1,0,1,18
4,21,13,2,0,0,1,0,14
1,29,27,2,0,1,0,0,18
3,25,24,2,0,1,1,0,12
2,14,26,2,0,0,0,0,19
1,17,10,1,0,0,0,0,20
1,25,26,1,1,0,1,0,13
2,35,23,1,1,0,0,0,13
3,10,28,2,1,0,0,0,16
4,15,17,1,0,0,1,0,11
2,28,12,1,0,0,1,0,20
3,18,15,1,1,0,0,0,11
4,25,25,0,0,0,0,0,12
4,28,25,0,0,0,0,1,16
2,32,23,2,0,1,1,0,13
3,36,27,0,0,1,0,0,14
2,39,26,2,0,1,1,0,11
4,11,17,0,0,1,0,1,13
1,23,16,0,0,0,0,0,12
1,24,12,1,0,1,0,1,14
2,37,23,0,0,0,1,0,12
2,39,11,0,0,0,0,1,15
1,37,11,1,0,1,0,0,15
1,25,29,0,0,1,1,0,11
2,35,20,2,0,0,0,0,20
2,31,10,1,0,0,0,0,14
3,25,15,1,0,0,0,0,20
1,23,27,0,0,0,0,0,14
2,36,11,0,0,0,0,0,18
2,21,10,0,0,1,1,0,16
3,12,20,1,0,1,1,0,20
2,14,16,1,0,0,0,0,14
1,15,22,1,0,0,0,1,16
3,13,15,2,0,0,0,0,19
1,15,14,1,1,0,0,1,18
3,32,10,0,0,0,0,0,13
1,16,10,1,1,0,0,0,14
4,35,24,1,0,0,0,0,17
2,14,25,2,0,0,0,0,15
1,26,25,2,0,0,0,0,13
3,14,27,0,0,0,0,1,17
2,14,17,2,0,0,0,1,16
1,37,22,1,0,0,1,0,20
3,29,11,0,0,0,0,0,20
1,38,20,0,0,0,0,0,20
2,29,26,0,0,0,0,0,16
2,33,15,0,0,1,0,1,14
1,16,24,2,1,0,0,0,17
4,33,12,2,0,0,0,1,13
3,33,21,2,0,1,1,0,15
3,15,18,1,0,1,0,0,19
3,16,12,2,0,0,1,0,14
2,26,25,1,0,1,1,0,16
1,10,13,1,0,0,0,1,16
1,25,21,0,0,0,0,1,12
1,18,22,2,0,0,1,0,17
4,26,24,2,0,1,0,0,12
3,15,11,0,1,0,0,1,20
4,39,15,2,0,0,1,0,20
3,18,11,0,0,1,0,0,19
2,16,13,0,0,1,0,0,16
3,33,14,0,0,0,0,1,11
4,29,18,1,0,0,0,0,12
3,13,24,2,0,0,0,0,14
3,12,28,1,0,0,1,0,18
3,23,11,1,0,0,0,0,13
1,10,28,1,0,1,0,0,20
1,12,25,2,0,0,1,0,13
3,13,18,2,1,0,0,0,14
3,29,20,1,0,0,0,0,16
3,15,20,1,0,0,0,0,15
1,34,10,0,0,1,0,0,19
4,10,24,0,0,0,1,0,19
2,36,20,2,0,0,0,1,12
2,29,23,2,1,0,0,1,14
3,13,21,2,0,0,0,0,19
2,11,28,2,0,0,0,0,13
3,21,15,1,1,0,0,0,18
2,17,22,2,0,0,0,0,11
2,10,11,0,0,1,0,0,15
1,10,21,2,0,1,0,0,16
2,25,17,2,0,0,0,0,20
4,29,19,2,0,0,1,0,11
3,21,13,0,0,0,1,0,17
2,34,29,0,0,0,1,0,14
2,18,17,0,0,0,0,1,17
3,16,20,2,0,0,0,0,13
1,13,13,2,0,0,1,0,12
1,14,11,2,0,0,0,0,14
4,21,16,1,0,1,0,0,19
4,14,24,1,0,0,0,0,13
3,36,16,2,0,1,0,0,14
3,15,21,2,0,0,0,1,13
2,27,22,2,0,0,0,0,19
4,27,11,1,0,0,0,0,19
1,18,10,1,0,0,1,0,15
3,33,12,1,0,0,0,0,20
1,32,22,0,0,0,1,0,19
3,28,17,2,0,0,1,0,12
1,31,15,2,0,1,0,0,17
4,37,24,1,1,0,0,0,15
1,33,12,2,0,0,0,1,14
2,10,28,2,0,1,1,0,17
3,25,29,0,0,1,0,0,20
2,27,22,1,0,1,0,0,19
1,39,15,0,0,0,0,0,14
1,11,16,0,0,0,1,0,18
1,39,16,2,1,0,1,0,13
1,33,23,0,0,1,0,1,17
2,11,25,2,0,0,0,0,11
4,21,10,0,0,0,0,1,20
4,27,28,1,0,0,1,0,16
3,24,15,2,0,0,0,1,15
1,28,14,2,0,0,1,0,14
2,24,22,2,0,0,0,0,20
3,33,29,0,1,0,0,1,13
3,14,27,1,0,1,0,0,15
2,11,11,1,0,0,1,0,20
3,19,29,0,0,0,1,0,18
2,25,26,0,1,0,0,0,19
1,20,27,0,0,1,0,0,12
2,28,22,0,1,0,0,1,11
2,39,27,0,0,0,0,0,14
2,30,23,2,0,0,0,0,13
4,11,10,0,1,0,0,0,11
3,12,17,0,0,1,0,1,14
3,20,21,2,0,0,0,0,19
2,31,12,0,0,0,1,0,11
4,24,27,1,0,0,1,0,12
4,33,21,1,0,0,0,0,18
3,28,27,1,0,0,0,0,12
1,32,23,0,0,0,0,1,11
2,14,14,1,1,0,1,0,12
4,18,23,0,1,0,0,0,13
1,13,19,1,0,0,0,0,11
2,30,23,2,1,0,0,0,13
1,22,13,2,0,0,0,1,12
2,21,28,0,0,1,0,0,13
4,14,21,2,0,0,0,1,14
4,23,16,0,0,1,0,0,20
1,18,20,2,0,1,0,1,18
3,38,16,0,0,0,1,0,11
4,17,10,2,0,0,0,1,12
2,29,16,2,0,0,0,1,20
1,22,17,2,0,0,1,0,13
3,29,20,2,0,0,0,1,11
4,29,25,1,0,1,0,0,19
1,31,25,0,0,0,1,0,12
2,13,10,2,0,0,1,0,11
3,15,26,2,1,0,0,0,13
4,37,21,2,0,1,0,1,15
2,37,27,1,0,0,0,1,20
3,36,25,0,0,1,1,0,11
4,23,13,1,0,0,0,0,15
3,16,12,0,0,0,0,0,20
2,24,10,2,0,0,1,0,17
1,18,17,0,0,0,0,1,20
3,28,13,2,0,1,1,0,14
4,30,25,2,0,1,0,0,20
2,19,23,2,0,0,0,1,12
4,25,27,0,0,0,0,0,15
4,24,11,2,0,0,0,1,14
1,30,18,2,0,0,0,0,19
3,19,15,1,0,1,1,0,19
3,12,29,0,0,0,0,0,12
3,38,17,1,0,0,0,0,20
4,24,26,2,0,0,1,0,20
1,39,28,2,0,0,0,0,15
2,38,20,1,0,1,1,0,16
4,17,18,1,0,0,0,0,11
1,29,28,0,0,1,1,0,18
2,28,18,2,0,0,0,0,13
2,20,24,2,0,0,1,0,17
2,30,20,0,0,0,1,0,14
2,11,29,2,0,0,0,0,17
1,19,22,0,1,0,0,1,13
2,24,14,2,0,0,0,1,18
3,28,22,1,0,0,0,0,18
4,19,22,2,0,0,0,0,12
4,11,22,1,1,0,0,1,12
2,10,17,0,0,0,0,0,18
1,36,27,1,0,0,0,0,18
1,39,14,0,0,1,0,0,13
2,24,22,2,0,1,0,0,20
4,38,12,2,1,0,0,1,16
1,27,14,2,0,0,1,0,15
1,20,23,0,0,1,1,0,13
4,31,16,1,0,0,1,0,11
3,34,19,2,0,0,0,0,13
2,23,11,0,1,0,1,0,13
4,22,12,2,0,0,0,0,16
1,11,18,2,0,0,0,0,12
4,12,10,1,0,0,0,0,13
3,27,15,2,0,0,1,0,20
4,34,13,2,0,0,0,0,13
4,39,28,1,1,0,0,1,20
3,39,12,2,0,0,0,0,13
4,12,23,2,0,0,1,0,12
1,33,21,1,0,0,0,1,11
1,24,24,2,0,0,0,1,13
1,18,26,2,0,0,0,0,20
2,17,13,2,0,1,1,0,12
2,23,10,1,0,0,0,0,18
2,34,25,0,0,1,0,0,17
2,25,25,0,0,0,1,0,14
4,16,24,0,0,0,1,0,20
2,36,11,1,0,0,1,0,15
2,34,22,0,1,0,0,0,17
4,38,15,2,0,0,0,1,20
1,17,24,2,0,0,0,0,17
3,34,24,2,0,0,1,0,11
1,22,15,2,0,1,0,1,16
4,22,29,0,0,1,0,1,11
2,37,11,2,0,0,0,1,19
1,25,27,0,1,0,0,0,17
1,37,23,2,0,0,1,0,16
3,39,10,2,0,0,0,1,15
2,39,17,0,0,0,0,1,17
4,18,26,0,0,0,1,0,17
3,37,17,0,0,1,1,0,20
4,12,11,1,0,1,0,1,20
4,33,19,0,0,0,0,1,19
1,36,14,2,1,0,0,1,13
2,26,14,1,0,0,1,0,20
1,36,27,2,0,0,0,1,20
2,36,12,1,1,0,1,0,14
2,38,24,1,0,0,1,0,12
1,25,13,1,0,0,0,0,16
4,38,11,1,0,0,1,0,14
2,31,14,2,0,0,0,0,19
4,27,12,0,0,0,0,0,15
2,34,14,1,1,0,0,0,11
3,10,26,2,0,0,0,0,20
2,24,14,2,0,0,0,1,15
3,39,24,0,0,0,0,0,11
2,14,13,1,0,0,0,0,15
4,30,28,0,0,0,0,1,13
2,31,13,2,0,0,1,0,11
4,15,10,0,0,0,0,0,14
3,24,21,2,0,0,0,1,20
4,22,11,1,0,1,0,0,18
1,16,14,1,0,1,0,1,15
2,34,28,0,0,1,0,0,19
3,24,29,2,0,0,0,0,16
3,33,24,1,0,0,0,0,19
1,10,14,0,1,0,0,0,14
2,12,23,0,1,0,0,0,16
4,37,12,0,1,0,0,0,17
1,39,17,1,0,0,0,0,20
2,11,20,1,0,0,0,0,15
4,12,18,0,0,0,1,0,14
4,32,27,0,0,0,0,0,12
2,35,12,0,0,0,0,1,17
1,16,17,2,0,0,1,0,12
2,22,24,1,1,0,0,0,18
3,33,19,1,0,0,0,0,14
4,37,27,0,0,0,1,0,15
1,12,16,0,0,0,0,1,17
2,16,20,1,0,0,0,1,15
2,29,17,1,1,0,0,0,18
3,32,20,1,1,0,0,1,16
3,24,19,0,0,0,0,0,16
3,23,12,1,0,1,0,0,20
2,15,21,0,0,0,0,1,12
3,16,19,2,0,1,0,1,12
2,34,23,0,0,0,0,1,18
4,31,12,1,0,0,0,0,12
2,35,20,1,0,1,0,0,17
4,14,16,0,0,1,0,0,16
4,12,17,1,0,0,0,0,19
1,13,13,1,0,0,0,0,20
4,17,13,0,0,1,0,0,17
1,11,29,0,0,0,0,0,12
3,22,29,0,1,0,0,0,17
4,37,23,1,0,0,0,0,14
4,24,29,0,0,0,0,0,12
1,18,22,1,0,1,0,0,17
1,15,18,2,0,0,0,0,15
3,27,20,2,0,0,1,0,13
1,29,14,0,0,1,0,0,18
2,15,25,1,0,0,1,0,13
3,23,23,0,0,0,1,0,16
4,27,18,1,0,0,0,1,19
2,13,29,1,1,0,0,0,12
1,15,14,1,0,0,0,1,11
3,21,10,1,0,0,0,0,19
2,30,14,1,0,0,0,1,14
4,31,22,1,0,0,0,1,16
2,13,25,1,0,0,1,0,20
1,19,24,0,0,0,0,0,18
1,31,10,2,1,0,1,0,18
3,27,11,2,0,1,0,0,19
2,21,13,0,0,0,1,0,15
2,37,27,2,1,0,0,0,13
4,17,23,0,1,0,0,0,12
4,13,17,1,0,1,0,0,15
1,29,18,2,1,0,0,1,14
1,12,23,2,0,1,0,0,18
1,12,16,2,0,0,0,1,13
3,38,10,0,0,0,1,0,11
4,30,22,1,0,1,0,0,14
1,28,16,1,0,0,0,0,19
1,27,25,1,0,1,0,0,20
1,30,17,0,0,0,0,1,12
1,15,19,0,1,0,1,0,18
4,35,15,0,0,0,0,0,17
1,19,17,0,0,1,1,0,11
3,15,14,0,0,0,0,0,20
2,27,13,1,0,0,0,1,11
3,14,23,0,0,0,0,0,19
3,26,20,1,0,0,0,1,12
1,21,25,0,0,0,0,0,16
4,27,16,0,0,0,0,0,18
3,39,26,1,0,0,0,0,17
4,36,11,2,1,0,1,0,13
3,29,20,2,0,0,0,0,13
1,32,20,0,1,0,0,0,15
2,13,29,2,0,0,0,1,15
4,30,21,1,0,0,0,0,18
4,14,23,1,0,1,0,0,17
1,10,13,0,1,0,0,0,18
2,18,21,1,1,0,0,0,15
4,20,25,1,0,0,0,0,17
1,29,23,1,0,0,0,0,19
4,38,17,2,0,0,1,0,17
1,15,22,0,0,0,0,0,19
4,20,19,2,0,0,1,0,15
4,17,18,1,0,1,1,0,19
4,37,25,2,0,0,0,1,20
1,15,16,1,1,0,0,1,13
4,23,20,2,0,1,0,1,19
2,21,10,0,0,1,0,1,19
3,23,27,0,0,0,0,0,11
3,23,28,0,0,0,0,0,15
2,15,11,2,0,1,1,0,18
3,13,28,0,0,0,0,0,13
4,26,15,0,0,1,0,1,13
4,34,19,0,0,0,0,1,14
2,24,22,1,1,0,0,1,13
4,28,29,0,0,0,0,0,13
3,33,21,0,0,1,0,1,20
2,12,26,2,0,1,1,0,20
3,21,15,2,0,1,0,0,16
2,36,28,2,0,0,1,0,14
2,11,13,2,0,0,0,0,20
1,16,29,2,0,0,0,0,20
4,35,22,0,0,0,1,0,15
4,24,26,0,0,1,0,0,11
1,15,18,1,0,0,0,1,14
3,20,27,2,0,0,1,0,18
2,24,24,2,0,0,0,0,15
4,18,18,0,0,0,0,1,15
1,16,25,2,0,0,0,1,18
1,32,16,0,1,0,0,0,20
1,14,10,2,1,0,0,1,13
1,33,26,2,0,0,1,0,12
2,14,28,1,0,1,1,0,17
2,17,21,0,0,0,0,0,20
2,23,11,0,0,1,0,1,16
3,24,27,1,0,0,1,0,16
2,11,20,2,0,0,0,0,16
2,24,24,1,0,0,0,0,12
3,22,14,2,0,0,0,0,19
1,24,28,2,0,0,0,0,19
3,24,29,1,0,1,0,0,13
2,23,13,0,0,0,0,0,11
2,10,23,0,0,0,0,0,16
4,29,11,1,1,0,1,0,19
2,24,25,1,0,0,0,0,15
1,37,26,1,0,0,0,0,18
3,33,18,0,0,0,0,0,19
4,38,20,2,0,0,0,0,20
2,25,10,0,1,0,1,0,16
4,11,15,0,0,0,0,0,19
1,29,23,1,1,0,0,0,13
1,15,14,2,0,0,0,1,13
4,29,29,2,0,1,1,0,12
4,38,14,1,1,0,0,1,11
2,33,15,0,0,1,0,1,12
4,35,29,0,0,0,0,0,20
1,21,28,1,0,0,1,0,18
1,19,22,0,0,0,0,0,11
3,23,26,2,0,0,0,0,20
1,13,24,0,0,0,0,0,13
2,34,23,0,0,0,0,0,13
4,22,12,0,1,0,0,0,15
4,29,16,2,0,0,0,1,11
3,25,12,1,1,0,1,0,12
2,10,29,2,0,1,0,0,13
2,10,14,2,0,0,1,0,17
1,10,26,2,0,1,0,0,12
3,25,27,2,0,1,1,0,12
3,21,13,2,0,0,0,1,17
2,20,19,2,1,0,1,0,11
2,16,11,2,1,0,0,0,18
3,30,27,0,0,0,0,0,18
3,22,25,1,0,1,0,0,16
3,23,15,1,0,0,0,1,16
2,15,27,1,0,0,0,0,14
2,11,23,0,0,0,0,0,15
4,29,18,0,0,1,0,0,14
2,15,24,1,0,0,0,1,14
4,31,13,2,0,0,0,0,17
1,37,17,0,0,0,0,0,19
2,28,22,1,0,0,1,0,19
2,22,18,0,0,0,0,1,11
3,38,15,2,0,0,0,0,20
4,33,11,2,0,1,0,0,16
3,27,29,1,0,0,0,0,15
2,28,13,0,0,1,0,0,16
3,34,23,1,1,0,0,0,15
2,24,14,1,0,1,0,1,16
1,17,16,2,0,0,0,0,11
1,13,10,1,0,0,0,0,18
4,26,13,1,1,0,0,1,19
1,14,20,0,1,0,1,0,11
3,10,14,2,0,0,1,0,18
4,10,18,1,0,0,0,1,14
4,29,15,1,0,0,0,0,14
1,32,25,2,0,1,0,0,16
1,33,14,2,1,0,0,0,15
1,22,10,0,0,0,0,0,18
2,10,14,2,0,0,0,1,14
4,13,10,1,0,0,0,0,19
2,37,29,2,1,0,0,1,14
1,19,13,1,0,0,0,0,13
3,35,13,2,0,0,1,0,14
1,32,20,2,0,0,0,0,17
2,27,28,2,0,1,0,0,16
4,33,18,1,0,1,0,0,15
1,31,25,0,0,0,1,0,19
1,18,14,2,1,0,1,0,17
4,11,17,1,0,1,1,0,12
1,27,13,1,0,0,0,0,17
2,38,20,1,0,1,0,0,20
1,33,20,1,0,0,0,0,13
3,39,20,1,0,0,0,0,17
2,32,11,0,0,0,1,0,14
1,23,10,2,0,0,0,1,18
3,12,20,2,0,1,0,0,16
1,27,12,2,0,0,0,0,17
1,16,10,2,0,0,0,0,18
4,18,22,1,0,0,0,0,12
4,29,10,0,0,0,0,1,15
1,28,15,0,1,0,0,0,12
2,38,10,0,0,0,0,1,17
2,25,10,2,0,0,0,1,20
3,37,28,1,0,0,1,0,13
3,29,24,2,0,0,0,1,16
2,21,28,1,0,0,0,1,12
2,26,27,2,1,0,0,0,16
1,21,24,1,1,0,0,0,20
